2018;4;2;31503;31503.5;2519;4;1.667;1.000;0.667;0.667;1.333;1.333;1.333;1.333;6;4;3;3;5;5;5;5;4;0;68.4;68.4;2
2018;4;3;31504;31504.5;2519;5;1.333;2.000;1.000;0.333;0.000;0.000;0.000;0.000;5;7;4;2;0;0;0;0;2;0;67.8;67.8;2
2018;4;4;31505;31505.5;2519;6;0.000;0.000;0.333;1.667;1.667;1.667;1.333;1.667;0;0;2;6;6;6;5;6;4;0;68.5;68.6;2
2018;4;5;31506;31506.5;2519;7;3.000;2.000;0.667;0.667;1.333;2.667;3.000;1.333;15;7;3;3;5;12;15;5;8;0;66.4;66.4;2
2018;4;6;31507;31507.5;2519;8;0.667;0.333;0.333;0.667;1.000;1.667;1.000;0.667;3;2;2;3;4;6;4;3;3;0;67.3;67.4;2
2018;4;7;31508;31508.5;2519;9;0.333;1.000;0.667;0.333;1.000;1.333;0.667;2.000;2;4;3;2;4;5;3;7;4;0;66.8;67.0;2
2018;4;8;31509;31509.5;2519;10;0.667;1.333;0.333;0.667;0.333;1.667;2.000;2.333;3;5;2;3;2;6;7;9;5;0;67.9;68.1;2
2018;4;9;31510;31510.5;2519;11;1.333;1.333;2.000;1.333;2.000;2.333;3.000;4.333;5;5;7;5;7;9;15;32;11;0;68.7;68.9;2
2018;4;10;31511;31511.5;2519;12;2.000;4.000;4.000;2.667;3.333;3.000;2.333;3.667;7;27;27;12;18;15;9;22;17;12;68.5;68.8;2
2018;4;11;31512;31512.5;2519;13;4.333;3.667;3.000;1.667;1.333;0.333;1.000;2.000;32;22;15;6;5;2;4;7;12;0;68.3;68.6;2
2018;4;12;31513;31513.5;2519;14;1.667;1.667;2.667;1.333;2.000;1.333;2.333;3.000;6;6;12;5;7;5;9;15;8;13;70.0;70.4;2
2018;4;13;31514;31514.5;2519;15;3.667;2.333;1.667;1.333;1.000;0.667;2.000;2.667;22;9;6;5;4;3;7;12;8;16;69.7;70.1;2
2018;4;14;31515;31515.5;2519;16;2.000;1.333;0.000;0.333;2.000;2.000;1.333;1.667;7;5;0;2;7;7;5;6;5;11;69.5;69.9;2
2018;4;15;31516;31516.5;2519;17;2.333;1.333;1.333;0.667;1.667;0.667;0.667;1.667;9;5;5;3;6;3;3;6;5;13;70.6;71.0;2
2018;4;16;31517;31517.5;2519;18;1.000;0.667;0.000;0.333;0.333;0.333;0.000;1.000;4;3;0;2;2;2;0;4;2;12;69.2;69.7;2
2018;4;17;31518;31518.5;2519;19;0.667;0.667;0.667;0.000;0.333;0.667;0.667;1.000;3;3;3;0;2;3;3;4;3;11;69.3;69.8;2
2018;4;18;31519;31519.5;2519;20;1.333;1.667;0.667;0.667;1.667;2.000;1.667;0.667;5;6;3;3;6;7;6;3;5;0;70.8;71.4;2
2018;4;19;31520;31520.5;2519;21;0.000;0.000;0.000;1.000;0.333;0.000;0.667;0.667;0;0;0;4;2;0;3;3;2;13;70.8;71.4;2
